CT_ID,CT_NAME,CT_LABEL,definition,all_text,embedding_results
CL:1000348,basal cell,basal cell of epithelium of trachea,A basal cell that is part of the epithelium of trachea.,basal cell basal cell of epithelium of trachea A basal cell that is part of the epithelium of trachea.,"[ 2.02557761e-02 -7.80100822e-02 -1.49622131e-02 -3.80343571e-02
 -1.59203652e-02  2.17698459e-02  2.58454997e-02 -3.95380612e-03
 -4.90579940e-02 -5.77374324e-02  3.09474804e-02 -9.15259123e-02
  9.09698475e-03 -7.59073943e-02  2.50592679e-02 -8.61156359e-03
 -5.19779287e-02  2.17690468e-02  1.58993937e-02  5.36058843e-03
 -2.63847038e-02  7.97986146e-03 -2.99244770e-03  4.13064286e-02
  4.25816476e-02 -1.35564730e-02  8.26792605e-03 -4.31473404e-02
  3.38140652e-02 -2.95589548e-02  8.33176374e-02 -7.02559296e-03
 -1.15173804e-02 -2.60232203e-02  1.51047220e-06  2.61538811e-02
  1.83133967e-02  2.26076649e-04 -4.39285785e-02 -1.58923410e-03
  7.61650084e-03  3.35581438e-03 -1.91242322e-02 -2.61953175e-02
 -6.78305654e-03 -7.09966943e-02  3.79305147e-02 -1.14297178e-02
  5.91816800e-03  7.67636253e-03  8.76475032e-03  2.12851577e-02
  4.02713716e-02  2.91937646e-02  1.19305573e-01 -3.48496288e-02
  6.25614077e-03 -2.52105650e-02 -5.27965128e-02 -4.14259508e-02
  1.81724187e-02 -3.38876508e-02 -1.67056173e-02 -1.16650350e-02
  8.59650001e-02  1.83425043e-02  3.94218341e-02 -5.88439070e-02
  2.41940618e-02 -1.98556911e-02  4.14568819e-02 -1.56706069e-02
  2.06753295e-02  9.20529068e-02 -2.21337583e-02 -2.60781087e-02
  1.91170629e-02  2.99622566e-02 -5.96139021e-02  4.09682877e-02
  5.38474880e-02 -1.61275100e-02  5.50534984e-04 -8.12504254e-03
 -1.60892997e-02 -5.91845177e-02  1.06474040e-02 -7.19600124e-04
 -1.32752378e-02  4.05728072e-02  3.44106220e-02  1.59314461e-03
  3.42197600e-03  3.46842743e-02  1.16055878e-02  5.97149786e-03
 -6.16710680e-03 -7.63480887e-02  1.81733910e-02 -4.79321890e-02
  6.54220060e-02 -2.85032298e-02 -6.12010323e-02  6.45020753e-02
 -8.57863277e-02 -5.57123795e-02 -1.05774766e-02 -2.03566309e-02
  4.90292273e-02 -6.54992089e-02  3.40237208e-02  3.50494287e-03
  3.14467587e-02  1.84400491e-02 -3.48792970e-02  3.12385615e-03
 -1.33064091e-02 -2.69701052e-02 -2.61646546e-02  5.84129207e-02
 -4.75638770e-02  6.35195815e-04 -1.58962626e-02  1.64397191e-02
  2.17938141e-04 -3.06652188e-02  1.56373363e-02 -1.07528456e-02
 -1.81109260e-03  7.04453140e-02  3.09639927e-02  3.58113162e-02
 -1.14158066e-02  1.29874535e-02 -2.19507143e-02 -2.18020137e-02
  1.56040573e-02 -1.37669612e-02 -4.43438217e-02  3.08831520e-02
  6.24127861e-04  2.40091607e-02 -2.22763978e-02  1.54237458e-02
 -2.27971319e-02 -4.09457982e-02  2.40885857e-02 -4.84028012e-02
 -1.19236214e-02  1.87953133e-02  4.93488135e-03 -8.38526990e-03
 -2.63516791e-02  2.53120027e-02  2.67386623e-02  1.56279523e-02
 -8.15944280e-03 -6.51876032e-02  4.43803184e-02 -2.45805215e-02
  5.08788191e-02 -1.57258883e-02 -3.20187174e-02 -4.50175963e-02
  1.11767743e-02 -2.45576445e-02  3.30247916e-02  3.13928425e-02
 -5.29830828e-02  2.06285082e-02 -2.54501235e-02  1.86177231e-02
  7.08530424e-03 -8.18410590e-02 -1.18023688e-02  1.07231244e-01
 -4.05148081e-02 -1.50379669e-02 -5.35300560e-02 -2.83665359e-02
  1.96909066e-02 -1.74790453e-02  7.11714029e-02  1.72684100e-02
 -6.20225146e-02 -8.74669105e-03 -3.45062055e-02  5.73708452e-02
  9.10329982e-04  7.37280934e-04  5.36588812e-03  6.35522306e-02
 -6.37370870e-02 -9.71624162e-03 -2.92164627e-02 -2.94440668e-02
 -2.57017207e-03 -8.87995660e-02 -8.68989062e-03  5.16208000e-02
 -8.54555797e-03 -5.82739804e-03  5.58840930e-02 -3.08531672e-02
 -3.52444649e-02 -9.74453799e-03 -6.16012188e-03 -2.96578072e-02
 -4.67514023e-02  1.65722240e-02 -4.22460809e-02 -4.75111045e-02
 -2.86577572e-03 -5.15441410e-02  1.77603923e-02 -1.02712587e-02
  1.66348685e-02  7.61678517e-02 -5.69032459e-03  2.90076453e-02
 -3.14146318e-02 -2.55674403e-03  5.28715923e-02 -1.22197205e-04
 -8.20087362e-03  2.23926492e-02 -1.85626969e-02  4.12824228e-02
 -3.21888663e-02 -7.07044303e-02 -1.42668374e-02 -1.21633327e-02
 -2.11803732e-03  5.51076047e-02  4.25714394e-03 -3.36401984e-02
 -6.22952869e-03 -3.23339701e-02 -4.77770753e-02  6.08194098e-02
 -7.13175163e-02  1.15778511e-02  8.10272805e-03  2.67383014e-03
 -7.87351001e-03  2.85700820e-02  8.90980288e-03  4.04180668e-04
 -1.74410846e-02 -1.06786648e-02 -4.85462658e-02 -3.96163426e-02
 -2.22268398e-03  5.23682795e-02 -4.96266522e-02  9.41463634e-02
 -6.42271414e-02  9.92470793e-03  2.20204368e-02 -3.99174541e-02
  5.32966759e-03  3.53004783e-02  4.26185206e-02 -3.95244248e-02
 -1.29489554e-02  3.07262992e-03 -1.45612024e-02 -4.74929549e-02
  1.16339261e-02  9.98502877e-03  3.27655226e-02  2.07913574e-02
  3.57737057e-02  3.52914892e-02  1.21586891e-02 -2.78506838e-02
 -6.91232330e-04 -1.62273422e-02 -8.05780943e-03  5.66024194e-03
 -9.16676037e-03  5.19084930e-03 -6.23094253e-02 -1.60023966e-03
  5.59487566e-03  1.31793218e-02 -3.43167931e-02 -5.14978841e-02
  3.29594687e-02 -3.79285626e-02 -1.69219822e-02  2.14909799e-02
  2.02813875e-02  2.75548808e-02  1.78470220e-02  1.74386823e-03
  1.18421728e-03  3.80642675e-02  3.89489122e-02  7.18996897e-02
 -5.15403561e-02  7.43018510e-03 -2.57155951e-02 -6.96375547e-03
 -1.06577100e-02  5.35425954e-02 -4.36874963e-02 -1.58111025e-02
 -4.44754176e-02  3.68500762e-02  3.96383181e-02 -2.61151753e-02
 -4.51788977e-02  5.94673529e-02  1.14748778e-03  4.06842642e-02
 -7.49048814e-02 -7.23919868e-02 -2.28223875e-02  3.32707725e-02
 -2.77331825e-02 -4.00551930e-02  5.56697957e-02 -5.86685119e-03
 -3.30397636e-02 -9.62852687e-03 -3.55559820e-03 -3.70539166e-03
  6.78730905e-02 -5.98696806e-03 -1.19034089e-02  4.15517427e-02
 -1.79960374e-02 -9.17878188e-03  4.49975058e-02  1.07016629e-02
 -2.22225785e-02  2.64278967e-02 -3.80549170e-02 -2.16306355e-02
  2.75532231e-02 -3.39798927e-02 -4.76074852e-02  8.22600499e-02
  5.07318452e-02  4.00752900e-03  4.29514386e-02 -1.13552939e-02
 -4.21670415e-02  9.15528554e-03  3.69621404e-02  2.38903295e-02
  1.52821261e-02  7.15214526e-03 -5.79893887e-02  5.81843257e-02
 -1.72692724e-02  4.29416895e-02 -7.63494615e-03  3.75456214e-02
  4.62366268e-02  3.47120203e-02  3.52446456e-03 -1.06482944e-02
  9.48436931e-02 -1.38106467e-02 -3.00627258e-02  1.23133147e-02
  4.38323393e-02 -2.66224798e-02  2.53211223e-02  7.58512504e-03
 -1.86460577e-02  2.61067767e-02 -1.01874573e-02  1.28493467e-02
  1.01556797e-02 -4.31539817e-03 -4.12903056e-02 -3.56190391e-02
  9.93276481e-03  4.26052995e-02  4.76780608e-02 -1.80609804e-02
 -1.62214804e-02  2.83164680e-02  9.60717851e-04  1.62398070e-02
  7.60243684e-02  4.16666046e-02  2.27835942e-02  5.67669943e-02
  4.54780720e-02 -1.87073238e-02  2.24460941e-02  2.12134346e-02
 -1.25660105e-02  7.59306503e-03  4.84865084e-02  6.12392314e-02
 -3.54715157e-03  3.20760831e-02  5.77482246e-02  2.28797947e-03
 -2.23788060e-02 -1.43667692e-02 -1.10018142e-01  2.68237926e-02
  8.08026865e-02  9.08731893e-02 -1.26813250e-02 -1.03525862e-01
  4.04684013e-03  6.77971691e-02 -2.43615434e-02 -2.05613002e-02
 -1.12088341e-02 -4.43732664e-02  2.62885680e-03 -7.47093782e-02
  1.91809516e-02 -4.63312725e-03  9.97430366e-03  7.42134405e-03
  3.51570174e-02 -3.83299845e-03  6.57104030e-02 -6.80926889e-02
 -1.21847969e-02  3.21366340e-02  2.04404088e-04 -9.33161471e-03
 -5.74274873e-03  1.18754199e-02  2.76385043e-02  6.16485775e-02
  3.85820828e-02  7.60648921e-02  5.29344268e-02 -1.04860496e-02
  1.46606995e-04  5.38645918e-03  4.17767912e-02  5.33461906e-02
  6.71544150e-02 -6.08286373e-02 -4.20149416e-02  3.83731350e-02
 -4.25506495e-02  5.63167259e-02  8.22401233e-03  1.76731795e-02
 -3.87015268e-02  3.92765626e-02  3.86038311e-02 -7.22688157e-03
 -3.65170557e-03  3.35081220e-02  1.20790675e-02 -4.89610769e-02
  3.01705557e-03  1.49776256e-02  8.64855130e-04 -1.65318400e-02
 -1.83179546e-02  2.91250017e-03 -6.24922365e-02 -3.00950427e-02
  8.11661333e-02  6.65009767e-03 -8.60971063e-02  1.32579859e-02
  3.62869189e-03 -1.68922637e-02 -5.89153878e-02 -4.45341691e-02
 -1.83813844e-03 -1.38927891e-04 -5.76451644e-02 -2.59630033e-03
 -8.94744135e-03 -1.02342796e-02  2.12504510e-02 -5.96839422e-03
 -2.39173267e-02  6.93299249e-02  4.25745100e-02  3.17589636e-03
 -1.77517440e-03 -8.25751014e-03  6.16707057e-02  4.10992801e-02
 -2.47856285e-02  5.26521243e-02  2.41313148e-02  5.01685888e-02
  3.68897654e-02  3.49381119e-02  3.91772054e-02  2.15399414e-02
  1.66375097e-03 -1.21627713e-03  1.58804338e-02 -1.96092222e-02
 -1.11992974e-02  7.80950068e-04  2.36015618e-02 -4.93798703e-02
 -1.15007171e-02 -2.96875387e-02 -8.03060271e-03  1.75710639e-03
 -1.05841616e-02  4.29910161e-02 -1.21716852e-03 -3.58332731e-02
 -3.20520662e-02  4.68226895e-03  5.02643036e-03 -9.18415654e-03
 -2.47758850e-02  9.93651152e-03 -3.94211076e-02 -9.26191732e-02
 -2.09595077e-02  5.46669550e-02  3.34761366e-02  2.12161038e-02
 -2.51226630e-02  3.74100618e-02  6.60041645e-02  3.75247188e-02
 -5.67946173e-02 -3.91011313e-02 -2.90788338e-02  4.13958132e-02
  8.78687426e-02  4.07095626e-02  1.58972237e-02 -4.06385846e-02
  6.74400898e-03  2.21774019e-02  6.43739924e-02  5.65603115e-02
  2.76858844e-02 -1.60241649e-02 -5.47143891e-02 -2.44266633e-02
  3.71023230e-02 -2.27150843e-02  3.48267471e-03  3.18483519e-03
 -8.84271506e-03  1.06880246e-02 -1.42566077e-02 -5.12324740e-33
  2.82800347e-02 -1.33182190e-03  3.52161676e-02 -1.61053613e-02
 -2.57185884e-02  4.84120883e-02  1.85346715e-02 -4.82862303e-03
 -3.06667425e-02  6.05729269e-03  3.53832617e-02 -3.71062271e-02
 -8.39317031e-03 -2.04255320e-02 -2.01135557e-02 -9.31694987e-04
  3.08132358e-02 -3.23507674e-02 -1.98778585e-02  6.41832361e-03
  2.52762437e-02  4.30625724e-03  2.00662930e-02  7.12395683e-02
 -4.76310439e-02 -6.56694593e-03  7.35004172e-02 -3.08519341e-02
 -2.76064295e-02  6.15974423e-03  5.49418805e-03 -4.99119759e-02
 -1.83424763e-02  6.96080104e-02  1.70130096e-03 -3.79134528e-02
 -3.08861770e-02  1.01534342e-02 -9.06774960e-03 -5.03409170e-02
 -3.63998562e-02 -2.91300961e-03 -1.65869277e-02 -9.83832497e-03
  5.60373627e-02  3.32609704e-03  7.58707616e-03 -7.24285319e-02
 -5.89097757e-03  2.08570361e-02 -3.17537785e-02  2.40953304e-02
  3.47709004e-03 -5.16667068e-02 -2.94793863e-03 -2.55851517e-03
  1.16260499e-02  1.22841215e-02  8.17723852e-03 -7.51496153e-03
 -3.64688709e-02  3.24610583e-02 -3.99547741e-02 -2.41582207e-02
 -2.03452781e-02  8.43501389e-02  8.90440792e-02 -4.49810401e-02
 -5.61396107e-02 -2.68996297e-03 -1.00273062e-02  4.68639564e-03
 -3.31381410e-02 -1.95004512e-02 -6.31096959e-02  2.17845552e-02
  2.29663905e-02  4.10628021e-02  1.20035037e-02  1.79600660e-02
 -3.39888260e-02  2.22617015e-02 -9.61363595e-03 -7.43194344e-03
 -1.69520583e-02 -1.55225322e-02  3.56007763e-03 -1.84005115e-03
 -3.93198134e-04  1.41177233e-02  9.14953835e-03 -1.33042252e-02
 -1.06241778e-02 -7.25645898e-03  5.07727265e-02 -4.08026390e-02
  5.44594713e-02 -6.15461618e-02 -2.74558906e-02 -4.09310013e-02
 -5.91479987e-03  2.83751055e-03 -3.85714881e-02 -4.86958362e-02
 -4.60921191e-02 -3.45747247e-02 -2.87521235e-03  1.22463135e-02
  1.96199305e-02 -2.17809733e-02 -1.98076647e-02  5.65556018e-03
  2.61716824e-02  8.27341303e-02 -2.72765812e-02  1.76691283e-02
  1.47393467e-02  2.79596522e-02 -3.46745253e-02 -2.86793001e-02
  5.75003354e-03 -5.26525415e-02 -4.88414466e-02 -8.59808549e-03
 -4.13401537e-02 -1.72456000e-02  4.19084094e-02  5.42135648e-02
 -2.30986215e-02 -6.21953933e-03  1.43987304e-02  4.98020947e-02
  2.19196153e-07 -1.17572546e-02 -4.78926338e-02  6.33340031e-02
 -4.26151976e-02  3.85948457e-02 -5.17992936e-02  6.11263374e-03
  1.10043501e-02  1.07035898e-02 -5.28986305e-02 -6.03704900e-03
 -6.34926651e-03  1.58507451e-02  1.37275429e-02  5.49884513e-03
 -1.33858602e-02  1.40780983e-02 -1.50054181e-02  2.09174063e-02
 -9.63781588e-03 -7.76249729e-03  5.62373325e-02 -2.32081357e-02
 -1.32975262e-02  9.90931690e-03  3.30833718e-02  1.21084237e-02
 -7.53544942e-02  1.13922134e-02  9.14674345e-03 -3.27489227e-02
 -4.58521722e-03  2.02161986e-02 -1.86394118e-02 -1.68142337e-02
  2.01113112e-02  1.76062025e-02 -1.68758091e-02  3.07491887e-02
  4.59254235e-02  4.47868705e-02  3.63049172e-02 -2.16150749e-02
 -3.19673754e-02 -8.75879377e-02  4.72318903e-02 -4.11053561e-03
  5.10161668e-02  4.52044532e-02  2.92518865e-02 -3.80529389e-02
 -1.76331140e-02 -1.99579019e-02  1.40562980e-02 -4.62934747e-02
 -5.89439273e-03  2.12712046e-02 -2.54767053e-02  5.79879135e-02
 -1.82114895e-02  2.00091507e-02 -3.67292948e-02 -3.05955694e-03
 -2.88420934e-02 -1.92648452e-02  7.09922835e-02 -3.17147933e-02
  1.51708474e-34 -2.28199288e-02 -7.01209083e-02 -6.98135346e-02
 -5.53927198e-03 -8.96725338e-03 -2.87115183e-02  1.01214767e-01
  7.53107527e-03 -1.73792392e-02 -1.00468658e-03 -6.32873997e-02]"
